ID_weigelt,Region,Long,Lat,Archip_weigelt,Archip,Archip_1,Archip_2,Archip_3,Archip_4,Archip_5,Archip_6,Archip_7,Island,Island_1,Area
80943,41,152.374669,-10.688839,Malay Archipelago,Louisiade*,Louisiade Archipelago,NA,NA,NA,NA,NA,NA,Deboyne Island,NA,30.67
80879,41,152.399658,-10.771266,Malay Archipelago,Louisiade*,Louisiade Archipelago,NA,NA,NA,NA,NA,NA,Panapompom Island,NA,8.43
81323,41,152.440012,-9.556591,Malay Archipelago,Louisiade*,Louisiade Archipelago,NA,NA,NA,NA,NA,NA,Alcester Island,NA,5.41
80732,41,152.567838,-11.083644,Malay Archipelago,Louisiade*,Louisiade Archipelago,NA,NA,NA,NA,NA,NA,Moturina Island,NA,7.79
80706,41,152.688076,-11.133545,Malay Archipelago,Louisiade*,Louisiade Archipelago,NA,NA,NA,NA,NA,NA,Bagaman Island,NA,7.45
80975,41,152.722944,-10.662054,Malay Archipelago,Louisiade*,Louisiade Archipelago,NA,NA,NA,NA,NA,NA,Misima Island,NA,215.85
81571,41,152.754653,-9.111502,Malay Archipelago,Louisiade*,Louisiade Archipelago,NA,NA,NA,NA,NA,NA,Muyua Island,Madau Island,903.36
80687,41,153.012047,-11.176415,Malay Archipelago,Louisiade*,Louisiade Archipelago,NA,NA,NA,NA,NA,NA,Pana-Wina Island,NA,30.55
80691,41,153.070681,-11.159357,Malay Archipelago,Louisiade*,Louisiade Archipelago,NA,NA,NA,NA,NA,NA,Hemenahei Island,NA,10.24
80668,41,153.162389,-11.234659,Malay Archipelago,Louisiade*,Louisiade Archipelago,NA,NA,NA,NA,NA,NA,Pana Tinani Island,NA,77.34
80630,41,153.438789,-11.328873,Malay Archipelago,Louisiade*,Louisiade Archipelago,NA,NA,NA,NA,NA,NA,Yeina Island,NA,16.29
80624,41,153.474169,-11.505908,Malay Archipelago,Louisiade*,Louisiade Archipelago,NA,NA,NA,NA,NA,NA,Tagula Island,NA,812.84
80636,41,154.146732,-11.362132,Malay Archipelago,Louisiade*,Louisiade Archipelago,NA,NA,NA,NA,NA,NA,Rossel Island,NA,296.84
84482,42,154.626695,-5.221738,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Buka Island,NA,606.96
84189,42,154.656428,-5.531745,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Taiof Island,NA,23.83
84281,42,155.308815,-6.225006,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Bougainville Island,NA,8705.64
83073,42,155.563607,-7.364259,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Mono Island,NA,67.33
83007,42,155.565076,-7.414285,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Stirling Island,NA,6.4
83686,42,155.6614,-6.201092,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Bakawari Island,NA,6.68
83295,42,155.762268,-7.04787,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Shortland Island,NA,215.47
83180,42,155.822278,-7.109171,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Magusaiai Island,NA,13.01
83183,42,155.868544,-7.096594,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Poporang Island,NA,5.52
83399,42,156.014174,-6.794379,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Ovau Island,NA,18.44
83392,42,156.071762,-6.912645,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Fauro Island,NA,75.56
82429,42,156.532657,-8.279331,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Simbo Island,NA,13.9
82656,42,156.538692,-7.821792,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Mbava Island,NA,23.93
82605,42,156.566482,-8.057515,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Ranongga Island,NA,148.72
82801,42,156.640884,-7.73979,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Vella Lavella Island,NA,654.97
82564,42,156.802798,-8.075845,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Ghizo Island,NA,36.04
83480,42,156.926182,-7.021703,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Choiseul,NA,3133.59
82632,42,157.07267,-7.989375,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Kolombangara Island,NA,693.85
82471,42,157.074293,-8.241804,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Vonavona Island,NA,72.89
82505,42,157.145148,-8.208178,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Kohinggo Island,NA,104.21
82167,42,157.314845,-8.544868,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Rendova Island,NA,400.26
82310,42,157.331389,-8.344484,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Ndume Island,NA,7.3
82376,42,157.414744,-8.302951,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Rereghana Island,NA,12.87
82367,42,157.486479,-8.306857,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Ndora Island,NA,18.78
82202,42,157.531624,-8.394283,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Mbelombelo Island,NA,6.65
81713,42,157.5575,-8.743398,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Tetepare Island,NA,126.66
82593,42,157.568431,-8.263837,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,New Georgia,NA,2074.63
83039,42,157.57536,-7.414676,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Rob Roy Island,NA,68.98
82472,42,157.706075,-8.194452,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Hopaseghe Island,NA,5.55
83018,42,157.768778,-7.439337,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Vaghena Island,NA,85.2
82441,42,157.801566,-8.252923,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Mondomondo Island,NA,7.41
82358,42,157.823434,-8.308437,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Kotukuriana Island,NA,5.52
82224,42,157.892304,-8.391546,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Kuriao Island,NA,5.05
81979,42,157.995318,-8.640606,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Vangunu Island,NA,520.09
82006,42,157.997826,-8.511974,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Marovo Island,NA,6.93
81664,42,158.105385,-8.743825,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Hotuanivena Island,NA,7.57
83046,42,158.137747,-7.38522,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Malakobi Island,NA,6.66
81740,42,158.18004,-8.776316,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Nggatokae Island,NA,96.88
83032,42,158.208356,-7.397978,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Popu Island,NA,10.14
81759,42,158.213013,-8.684602,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Minjanga Island,NA,5.26
83009,42,158.240075,-7.432045,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Ghaghe Island,NA,41.62
81644,42,158.284267,-8.768089,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Mbulo Island,NA,8.28
82941,42,158.345328,-7.510598,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Barora Fa Island,NA,76.02
82746,42,158.468019,-7.669462,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Nidero Island,NA,7.36
82750,42,158.541262,-7.669187,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Mbero Island,NA,14.27
82851,42,158.689526,-7.522942,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Omona Island,NA,6.26
82821,42,158.733718,-7.562747,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Papatura Fa,NA,9.13
81542,42,159.110485,-9.063937,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Pavuvu Island,NA,129.19
81481,42,159.12395,-9.148044,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Alokan Island,NA,8.17
82847,42,159.169723,-8.019806,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Santa Isabel,NA,3813.35
81527,42,159.196518,-9.095386,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Mbanika Island,NA,48.72
81499,42,159.244508,-9.11678,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Loun Island,NA,5.42
82196,42,159.601774,-8.460903,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,San Jorge Island,NA,203.14
80642,42,159.792116,-11.296598,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Bellona,NA,17.66
81500,42,159.811895,-9.131385,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Savo Island,NA,30.11
81588,42,160.015253,-8.897294,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Buena Vista Island,NA,14.68
81568,42,160.082974,-8.984221,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Mbokonumbeta Island,NA,27.07
81441,42,160.160271,-9.62279,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Guadalcanal Island,NA,5369.48
81546,42,160.20018,-9.064953,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Nggela Sule,NA,219.84
80609,42,160.27457,-11.660136,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Rennell Island,NA,834.97
81518,42,160.320419,-9.140087,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Nggela Pile,NA,127.9
82625,42,160.62448,-7.901786,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Dai,NA,16.69
82355,42,160.789962,-8.308026,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Manaoba Island,NA,16.86
81273,42,160.820456,-9.796698,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Beagle Island,NA,5.36
81271,42,160.866182,-9.815449,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Marapa Island,NA,7.99
82308,42,160.947903,-8.918074,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Malaita,NA,3749.93
81411,42,161.466983,-9.553537,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Maramasike,NA,427.05
81147,42,161.735322,-10.25362,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Uki Island,NA,43.98
81155,42,161.81301,-10.553912,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,San Cristobal,Makira,3084.56
81140,42,161.969891,-10.249172,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Malaupaina Island,NA,6.37
80809,42,162.447325,-10.892211,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Santa Catalina Island,NA,5.62
80845,42,162.465725,-10.832065,Solomon Islands,Solomon*,Solomon Islands,NA,NA,NA,NA,NA,NA,Santa Ana Island,NA,15.7
76959,43,159.07716,-31.553015,Lord Howe Islands,Lord Howe*,Lord Howe Islands,NA,NA,NA,NA,NA,NA,Lord Howe Island,NA,17.47
70691,44,158.227342,6.880338,Caroline Islands,Pohnpei*,Kosrae,Pohnpei,NA,NA,NA,NA,NA,Pohnpei,NA,354.06
69875,44,162.976383,5.309812,Caroline Islands,Pohnpei*,Kosrae,Pohnpei,NA,NA,NA,NA,NA,Kosrae,NA,112.16
78276,45,163.59107,-19.576147,New Caledonia,New Caledonia,New Caledonia,NA,NA,NA,NA,NA,NA,Ile Pott,NA,12.81
78270,45,163.662297,-19.714542,New Caledonia,New Caledonia,New Caledonia,NA,NA,NA,NA,NA,NA,Ile Art,NA,52.46
78202,45,163.811293,-20.049678,New Caledonia,New Caledonia,New Caledonia,NA,NA,NA,NA,NA,NA,Ile Yande,NA,14.22
78214,45,163.971902,-20.046177,New Caledonia,New Caledonia,New Caledonia,NA,NA,NA,NA,NA,NA,Ile Baaba,NA,27.84
78200,45,164.192168,-20.107781,New Caledonia,New Caledonia,New Caledonia,NA,NA,NA,NA,NA,NA,Ile Oupe,NA,32.72
78151,45,164.28707,-20.240498,New Caledonia,New Caledonia,New Caledonia,NA,NA,NA,NA,NA,NA,Ile Pam,NA,6.22
78193,45,165.488532,-21.32617,New Caledonia,New Caledonia,New Caledonia,NA,NA,NA,NA,NA,NA,Nouvelle-Caledonie,NA,16407.79
77582,45,165.990665,-21.977577,New Caledonia,New Caledonia,New Caledonia,NA,NA,NA,NA,NA,NA,Ile Lepredour,NA,8.13
77564,45,166.041229,-22.004645,New Caledonia,New Caledonia,New Caledonia,NA,NA,NA,NA,NA,NA,Ile Ducos,NA,13.51
77860,45,166.426941,-20.721611,New Caledonia,New Caledonia,New Caledonia,NA,NA,NA,NA,NA,NA,Ile Mouly,NA,7.34
78065,45,166.577649,-20.557896,New Caledonia,New Caledonia,New Caledonia,NA,NA,NA,NA,NA,NA,Ouvea,NA,133.08
77398,45,166.80898,-22.428333,New Caledonia,New Caledonia,New Caledonia,NA,NA,NA,NA,NA,NA,Ile Ouen,NA,38.72
77874,45,167.233031,-20.943242,New Caledonia,New Caledonia,New Caledonia,NA,NA,NA,NA,NA,NA,Lifou,NA,1145.45
77353,45,167.475909,-22.607196,New Caledonia,New Caledonia,New Caledonia,NA,NA,NA,NA,NA,NA,Ile des Pins,NA,145.43
77337,45,167.533771,-22.67131,New Caledonia,New Caledonia,New Caledonia,NA,NA,NA,NA,NA,NA,Ile Koutoumo,NA,13.81
77754,45,167.816494,-21.105552,New Caledonia,New Caledonia,New Caledonia,NA,NA,NA,NA,NA,NA,Ile Tiga,NA,11.5
77720,45,167.973461,-21.517013,New Caledonia,New Caledonia,New Caledonia,NA,NA,NA,NA,NA,NA,Mare,NA,658.94
4522,46,166.05447,-50.884864,Auckland Islands,Auckland*,Auckland Islands,NA,NA,NA,NA,NA,NA,Adams Island,NA,109.85
4643,46,166.103163,-50.707205,Auckland Islands,Auckland*,Auckland Islands,NA,NA,NA,NA,NA,NA,Auckland Island,NA,480.09
4650,46,166.294778,-50.497193,Auckland Islands,Auckland*,Auckland Islands,NA,NA,NA,NA,NA,NA,Enderby Island,NA,7.69
75338,47,166.63648,19.289319,NA,Wake*,Wake Island,NA,NA,NA,NA,NA,NA,Wake Atoll,NA,7.41
66952,48,166.934484,-0.52847,NA,Nauru*,Banaba Island,Nauru,NA,NA,NA,NA,NA,Nauru,NA,22.15
66735,48,169.536062,-0.856396,NA,Nauru*,Banaba Island,Nauru,NA,NA,NA,NA,NA,Banaba,NA,6.9
80951,49,165.806463,-10.678238,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Tomotu Neo,NA,15.27
80952,49,165.938141,-10.73697,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Nendo,NA,530.91
80860,49,166.059041,-10.807204,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Tomotu Noi,NA,19.72
81151,49,166.306142,-10.238343,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Fenualoa,NA,5.64
80660,49,166.525632,-11.260288,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Utupua,NA,75.61
80245,49,166.567084,-13.13455,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Ile Lonagavanoua,NA,48.12
80239,49,166.625844,-13.244682,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Tegua,NA,32.83
80232,49,166.641048,-13.345457,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Loh,NA,13.78
80225,49,166.693725,-13.417632,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Toga,NA,19.57
79783,49,166.872853,-15.241205,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Espiritu Santo,NA,3954.37
80571,49,166.884133,-11.654172,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Vanikolo,Vanikoro,180.92
79529,49,167.134139,-14.963448,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Lathi,NA,12.14
79034,49,167.174297,-15.681634,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Malo,NA,184.47
79072,49,167.180312,-15.579397,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Aore,NA,59.08
79131,49,167.229974,-15.383348,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Mavea,NA,5.17
81232,49,167.239072,-9.933117,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Bass Island,NA,5.48
79112,49,167.251841,-15.429746,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Aese,NA,8.29
79070,49,167.279944,-15.56969,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Tutuba,NA,13.82
80217,49,167.328188,-13.536025,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Ureparapara,NA,42.93
80166,49,167.468579,-13.82802,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Vanua Lava,NA,340.67
78968,49,167.477601,-16.26531,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Malakula,NA,2058.14
80030,49,167.511883,-14.28617,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Santa Maria,NA,310.62
80200,49,167.674756,-13.673961,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Mota Lava,NA,34.32
80142,49,167.694936,-13.846437,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Mota,NA,10.6
79206,49,167.833244,-15.383547,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Aoba,NA,405.81
79909,49,168.043208,-14.459562,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Mere Lava,NA,18.42
79619,49,168.119055,-15.150762,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Maewo,NA,309.71
78917,49,168.122293,-16.258192,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Ambrym,NA,677.31
79093,49,168.193241,-15.7582,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Pentecost,NA,497.19
78484,49,168.209964,-17.598307,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Lelepa Island,NA,7.69
78812,49,168.237178,-16.472955,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Paama,NA,34.37
78770,49,168.256113,-16.726328,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Epi,NA,446.11
78504,49,168.260066,-17.532149,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Moso Island,NA,25.39
78803,49,168.337659,-16.506894,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Lopevi,NA,36.75
78526,49,168.353727,-17.450204,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Nguna Island,NA,28.45
78645,49,168.379926,-17.064953,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Emae,NA,33.58
78498,49,168.389324,-17.677363,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Efate,NA,902.98
78511,49,168.488413,-17.480915,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Emao Island,NA,8.08
78695,49,168.55889,-16.899503,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Tongoa,NA,40.42
78657,49,168.627833,-17.004629,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Tongariki,NA,5.68
80330,49,168.829863,-12.295431,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Tikopia,NA,6.23
78337,49,169.144577,-18.813174,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Erromango,NA,903.2
78286,49,169.347432,-19.497358,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Tanna,NA,568.17
78290,49,169.602151,-19.247705,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Aniwa,NA,10.68
78173,49,169.821691,-20.190763,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Anatom,NA,162.95
78279,49,170.217983,-19.528174,New Hebrides,Vanuatu,Vanuatu,New Hebrides,NA,NA,NA,NA,NA,Futuna,NA,11.93
NA,50,167.95,-29,Norfolk Island,Norfolk*,Norfolk Island,NA,NA,NA,NA,NA,NA,Norfolk Island,NA,37.876561
70818,51,171.222043,7.0964,Marshall Islands,Marshall*,Marshall Islands,NA,NA,NA,NA,NA,NA,Majuro Atoll,NA,15.1
70733,51,171.635755,7.011795,Marshall Islands,Marshall*,Marshall Islands,NA,NA,NA,NA,NA,NA,Arno,NA,9.46
70775,51,171.846849,7.07138,Marshall Islands,Marshall*,Marshall Islands,NA,NA,NA,NA,NA,NA,Ilelkan,NA,8.21
75524,52,166.519364,-45.758434,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,NA,NA,13.01
75486,52,166.523142,-46.049788,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Chalky Island,NA,6.05
75490,52,166.561656,-45.992978,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Great Island,NA,7.76
75545,52,166.617783,-45.677039,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Resolution Island,NA,216.36
75474,52,166.628,-46.116223,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Coal Island,NA,12.49
75523,52,166.693257,-45.762611,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Long Island,NA,20.29
75536,52,166.831699,-45.734886,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Cooper Island,NA,18.1
75572,52,166.937884,-45.234406,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Secretary Island,NA,82.26
75380,52,167.407963,-47.240917,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Big South Cape Island,NA,9.93
75448,52,167.631191,-46.773271,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Codfish Island,NA,16.08
75394,52,167.707218,-47.191981,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Pearl Island,NA,5.43
75454,52,167.857856,-46.987336,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Stewart Island,NA,1701.13
75450,52,168.515225,-46.766506,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Ruapuke Island,NA,15.03
75843,52,170.480865,-43.985413,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,South Island,NA,150576.24
75724,52,173.146227,-41.27022,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Rabbit Island,NA,11.54
75745,52,173.426552,-41.150191,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Pepin Island,NA,5.9
75813,52,173.86178,-40.826049,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,D'Urville Island,NA,171.73
75774,52,174.0678,-40.966859,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Forsyth Island,NA,8.27
75754,52,174.299333,-41.181591,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Arapawa Island,NA,80.39
76267,52,174.718963,-35.963557,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Taranga,NA,5.66
76211,52,174.850571,-36.423551,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Kawau Island,NA,23.05
76159,52,174.884525,-36.777316,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Rangitoto Island,NA,41.14
75789,52,174.910717,-40.855542,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Kapiti Island,NA,20.23
76237,52,175.083155,-36.201363,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Little Barrier Island,NA,31.56
76155,52,175.102466,-36.796133,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Waiheke Island,NA,99.88
76129,52,175.186487,-36.866046,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Ponui Island,NA,19.97
76239,52,175.325063,-36.17631,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Kaikoura Island,NA,5.6
76259,52,175.42322,-36.199885,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Great Barrier Island,NA,287.82
76597,52,175.7049,-38.561335,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,North Island,NA,114253.63
76195,52,175.794983,-36.614403,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Great Mercury Island,NA,20.91
76085,52,176.057296,-37.563083,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Matakana Island,NA,62.47
76098,52,176.255583,-37.286261,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Mayor Island,NA,13.98
76071,52,176.420917,-37.625346,New Zealand,Aotearoa New Zealand,New Zealand,NA,NA,NA,NA,NA,NA,Motiti Island,NA,8.17
